ID,year,school,247,rivals
joshuahmoten_texasam,2020,texasam,None,false
cheyenneogrady_arkansas,2015,arkansas,None,false
rawleighwilliamsiii_arkansas,2015,arkansas,None,false
tylerphillips_arkansas,2015,arkansas,None,false
byronkeaton_arkansas,2015,arkansas,None,false
seanauwae_vanderbilt,2016,vanderbilt,None,false
mackwilson_alabama,2016,alabama,None,false
terrelllewis_alabama,2016,alabama,None,false
joedonald_alabama,2016,alabama,None,false
klydechriss_texasam,2016,texasam,None,false
fredbennett_southcarolina,2002,southcarolina,None,false
jeremyhill_lsu,2012,lsu,None,false
averypeterson_lsu,2012,lsu,None,false
djhenderson_tennessee,2016,tennessee,None,false
jeremylewis_tennessee,2016,tennessee,None,false
wirthcampbell_auburn,2011,auburn,None,false
garrettharper_auburn,2011,auburn,None,false
ellissmith_auburn,2011,auburn,None,false
clayfinkelstein_auburn,2011,auburn,None,false
danielpond_auburn,2011,auburn,None,false
jonmorganpoole_auburn,2011,auburn,None,false
zachrawden_auburn,2011,auburn,None,false
brianwalsh_auburn,2011,auburn,None,false
patrickyoung_auburn,2011,auburn,None,false
kccrosby_southcarolina,2014,southcarolina,None,false
nickmcgriff_southcarolina,2014,southcarolina,None,false
scottgrant_southcarolina,2014,southcarolina,None,false
dariusbarksdale_olemiss,2008,olemiss,None,false
melvinharris_olemiss,2008,olemiss,None,false
willanderson_alabama,2020,alabama,None,false
darvinadams_auburn,2007,auburn,None,false
joshharris_auburn,2007,auburn,None,false
davishooper_auburn,2007,auburn,None,false
chrishumphries_auburn,2007,auburn,None,false
bobbyingalls_auburn,2007,auburn,None,false
nathantaylor_auburn,2007,auburn,None,false
ashtonrichardson_auburn,2007,auburn,None,false
trystancoloncastillo_missouri,2016,missouri,None,false
gregbrooks_arkansas,2019,arkansas,None,false
kadeempanchothomas_kentucky,2012,kentucky,None,false
ryanmosby_kentucky,2012,kentucky,None,false
jeffwitthuhn_kentucky,2012,kentucky,None,false
willthomascollins_kentucky,2012,kentucky,None,false
